timestamp,location_id,location_name,capacity,occupied_spots,free_spots,occupancy_rate,location_type,latitude,longitude,hour,day_of_week,day_name,week,month,is_rush_hour,is_weekend,is_night,temperature,precipitation,weather_condition
2026-03-01 07:58:21.430215,bundesplatz,Parkhaus Bundesplatz,300,294,6,0.98,parkhaus,46.9476,7.4403,7,6,Sunday,9,3,1,1,0,12.7,0.2,rainy
2026-03-01 08:58:21.430215,bundesplatz,Parkhaus Bundesplatz,300,294,6,0.98,parkhaus,46.9476,7.4403,8,6,Sunday,9,3,1,1,0,15.5,0.6,rainy
2026-03-01 09:58:21.430215,bundesplatz,Parkhaus Bundesplatz,300,294,6,0.98,parkhaus,46.9476,7.4403,9,6,Sunday,9,3,1,1,0,10.3,0.5,rainy
2026-03-01 10:58:21.430215,bundesplatz,Parkhaus Bundesplatz,300,253,47,0.845,parkhaus,46.9476,7.4403,10,6,Sunday,9,3,0,1,0,7.0,0.6,sunny
2026-03-01 11:58:21.430215,bundesplatz,Parkhaus Bundesplatz,300,265,35,0.886,parkhaus,46.9476,7.4403,11,6,Sunday,9,3,0,1,0,5.3,0.2,cloudy
2026-03-01 12:58:21.430215,bundesplatz,Parkhaus Bundesplatz,300,260,40,0.867,parkhaus,46.9476,7.4403,12,6,Sunday,9,3,0,1,0,6.9,1.4,snowy
2026-03-01 13:58:21.430215,bundesplatz,Parkhaus Bundesplatz,300,251,49,0.837,parkhaus,46.9476,7.4403,13,6,Sunday,9,3,0,1,0,10.2,0.7,sunny
2026-03-01 14:58:21.430215,bundesplatz,Parkhaus Bundesplatz,300,238,62,0.794,parkhaus,46.9476,7.4403,14,6,Sunday,9,3,0,1,0,15.4,1.9,cloudy
2026-03-01 15:58:21.430215,bundesplatz,Parkhaus Bundesplatz,300,224,76,0.747,parkhaus,46.9476,7.4403,15,6,Sunday,9,3,0,1,0,8.6,1.1,rainy
2026-03-01 16:58:21.430215,bundesplatz,Parkhaus Bundesplatz,300,294,6,0.98,parkhaus,46.9476,7.4403,16,6,Sunday,9,3,1,1,0,15.6,1.8,sunny
2026-03-01 17:58:21.430215,bundesplatz,Parkhaus Bundesplatz,300,294,6,0.98,parkhaus,46.9476,7.4403,17,6,Sunday,9,3,1,1,0,10.3,4.6,cloudy
2026-03-01 18:58:21.430215,bundesplatz,Parkhaus Bundesplatz,300,294,6,0.98,parkhaus,46.9476,7.4403,18,6,Sunday,9,3,1,1,0,6.7,0.1,sunny
2026-03-01 19:58:21.430215,bundesplatz,Parkhaus Bundesplatz,300,233,67,0.7779999999999999,parkhaus,46.9476,7.4403,19,6,Sunday,9,3,0,1,0,7.5,0.9,rainy
2026-03-01 20:58:21.430215,bundesplatz,Parkhaus Bundesplatz,300,214,86,0.714,parkhaus,46.9476,7.4403,20,6,Sunday,9,3,0,1,0,8.9,0.9,sunny
2026-03-01 21:58:21.430215,bundesplatz,Parkhaus Bundesplatz,300,265,35,0.884,parkhaus,46.9476,7.4403,21,6,Sunday,9,3,0,1,0,10.1,0.8,sunny
2026-03-01 22:58:21.430215,bundesplatz,Parkhaus Bundesplatz,300,173,127,0.577,parkhaus,46.9476,7.4403,22,6,Sunday,9,3,0,1,1,8.9,2.5,rainy
2026-03-01 23:58:21.430215,bundesplatz,Parkhaus Bundesplatz,300,166,134,0.555,parkhaus,46.9476,7.4403,23,6,Sunday,9,3,0,1,1,10.0,0.7,sunny
2026-03-02 00:58:21.430215,bundesplatz,Parkhaus Bundesplatz,300,105,195,0.352,parkhaus,46.9476,7.4403,0,0,Monday,10,3,0,0,1,14.7,0.8,cloudy
2026-03-02 01:58:21.430215,bundesplatz,Parkhaus Bundesplatz,300,105,195,0.352,parkhaus,46.9476,7.4403,1,0,Monday,10,3,0,0,1,13.3,0.4,cloudy
2026-03-02 02:58:21.430215,bundesplatz,Parkhaus Bundesplatz,300,127,173,0.425,parkhaus,46.9476,7.4403,2,0,Monday,10,3,0,0,1,9.6,0.8,cloudy
2026-03-02 03:58:21.430215,bundesplatz,Parkhaus Bundesplatz,300,92,208,0.309,parkhaus,46.9476,7.4403,3,0,Monday,10,3,0,0,1,3.9,0.0,cloudy
2026-03-02 04:58:21.430215,bundesplatz,Parkhaus Bundesplatz,300,107,193,0.358,parkhaus,46.9476,7.4403,4,0,Monday,10,3,0,0,1,10.8,0.2,snowy
2026-03-02 05:58:21.430215,bundesplatz,Parkhaus Bundesplatz,300,93,207,0.313,parkhaus,46.9476,7.4403,5,0,Monday,10,3,0,0,1,10.7,0.1,cloudy
2026-03-02 06:58:21.430215,bundesplatz,Parkhaus Bundesplatz,300,94,206,0.315,parkhaus,46.9476,7.4403,6,0,Monday,10,3,0,0,1,12.9,0.5,cloudy
2026-03-02 07:58:21.430215,bundesplatz,Parkhaus Bundesplatz,300,262,38,0.875,parkhaus,46.9476,7.4403,7,0,Monday,10,3,1,0,0,10.0,3.6,sunny
2026-03-02 08:58:21.430215,bundesplatz,Parkhaus Bundesplatz,300,275,25,0.918,parkhaus,46.9476,7.4403,8,0,Monday,10,3,1,0,0,6.1,0.2,sunny
2026-03-02 09:58:21.430215,bundesplatz,Parkhaus Bundesplatz,300,258,42,0.862,parkhaus,46.9476,7.4403,9,0,Monday,10,3,1,0,0,9.8,0.3,cloudy
2026-03-02 10:58:21.430215,bundesplatz,Parkhaus Bundesplatz,300,249,51,0.83,parkhaus,46.9476,7.4403,10,0,Monday,10,3,0,0,0,10.8,3.5,rainy
2026-03-02 11:58:21.430215,bundesplatz,Parkhaus Bundesplatz,300,173,127,0.578,parkhaus,46.9476,7.4403,11,0,Monday,10,3,0,0,0,6.2,0.4,sunny
2026-03-02 12:58:21.430215,bundesplatz,Parkhaus Bundesplatz,300,190,110,0.635,parkhaus,46.9476,7.4403,12,0,Monday,10,3,0,0,0,8.3,3.3,cloudy
2026-03-02 13:58:21.430215,bundesplatz,Parkhaus Bundesplatz,300,208,92,0.695,parkhaus,46.9476,7.4403,13,0,Monday,10,3,0,0,0,6.6,1.5,rainy
2026-03-02 14:58:21.430215,bundesplatz,Parkhaus Bundesplatz,300,229,71,0.766,parkhaus,46.9476,7.4403,14,0,Monday,10,3,0,0,0,15.4,0.5,cloudy
2026-03-02 15:58:21.430215,bundesplatz,Parkhaus Bundesplatz,300,199,101,0.666,parkhaus,46.9476,7.4403,15,0,Monday,10,3,0,0,0,6.9,0.8,sunny
2026-03-02 16:58:21.430215,bundesplatz,Parkhaus Bundesplatz,300,294,6,0.98,parkhaus,46.9476,7.4403,16,0,Monday,10,3,1,0,0,8.2,2.5,sunny
2026-03-02 17:58:21.430215,bundesplatz,Parkhaus Bundesplatz,300,234,66,0.781,parkhaus,46.9476,7.4403,17,0,Monday,10,3,1,0,0,10.6,0.1,cloudy
2026-03-02 18:58:21.430215,bundesplatz,Parkhaus Bundesplatz,300,276,24,0.921,parkhaus,46.9476,7.4403,18,0,Monday,10,3,1,0,0,8.6,0.3,snowy
2026-03-02 19:58:21.430215,bundesplatz,Parkhaus Bundesplatz,300,240,60,0.8009999999999999,parkhaus,46.9476,7.4403,19,0,Monday,10,3,0,0,0,10.3,1.1,rainy
2026-03-02 20:58:21.430215,bundesplatz,Parkhaus Bundesplatz,300,221,79,0.737,parkhaus,46.9476,7.4403,20,0,Monday,10,3,0,0,0,9.3,0.4,rainy
2026-03-02 21:58:21.430215,bundesplatz,Parkhaus Bundesplatz,300,220,80,0.735,parkhaus,46.9476,7.4403,21,0,Monday,10,3,0,0,0,10.5,0.2,cloudy
2026-03-02 22:58:21.430215,bundesplatz,Parkhaus Bundesplatz,300,92,208,0.309,parkhaus,46.9476,7.4403,22,0,Monday,10,3,0,0,1,12.4,1.5,sunny
2026-03-02 23:58:21.430215,bundesplatz,Parkhaus Bundesplatz,300,162,138,0.543,parkhaus,46.9476,7.4403,23,0,Monday,10,3,0,0,1,11.0,2.7,rainy
2026-03-03 00:58:21.430215,bundesplatz,Parkhaus Bundesplatz,300,160,140,0.534,parkhaus,46.9476,7.4403,0,1,Tuesday,10,3,0,0,1,12.4,1.1,cloudy
2026-03-03 01:58:21.430215,bundesplatz,Parkhaus Bundesplatz,300,96,204,0.321,parkhaus,46.9476,7.4403,1,1,Tuesday,10,3,0,0,1,9.9,1.0,cloudy
2026-03-03 02:58:21.430215,bundesplatz,Parkhaus Bundesplatz,300,94,206,0.314,parkhaus,46.9476,7.4403,2,1,Tuesday,10,3,0,0,1,10.1,2.0,sunny
2026-03-03 03:58:21.430215,bundesplatz,Parkhaus Bundesplatz,300,163,137,0.546,parkhaus,46.9476,7.4403,3,1,Tuesday,10,3,0,0,1,8.3,0.5,rainy
2026-03-03 04:58:21.430215,bundesplatz,Parkhaus Bundesplatz,300,142,158,0.476,parkhaus,46.9476,7.4403,4,1,Tuesday,10,3,0,0,1,8.4,1.4,cloudy
2026-03-03 05:58:21.430215,bundesplatz,Parkhaus Bundesplatz,300,116,184,0.388,parkhaus,46.9476,7.4403,5,1,Tuesday,10,3,0,0,1,8.0,2.3,rainy
2026-03-03 06:58:21.430215,bundesplatz,Parkhaus Bundesplatz,300,118,182,0.396,parkhaus,46.9476,7.4403,6,1,Tuesday,10,3,0,0,1,11.5,2.5,rainy
2026-03-03 07:58:21.430215,bundesplatz,Parkhaus Bundesplatz,300,287,13,0.957,parkhaus,46.9476,7.4403,7,1,Tuesday,10,3,1,0,0,12.8,0.0,rainy
2026-03-03 08:58:21.430215,bundesplatz,Parkhaus Bundesplatz,300,237,63,0.792,parkhaus,46.9476,7.4403,8,1,Tuesday,10,3,1,0,0,11.8,1.6,sunny
2026-03-03 09:58:21.430215,bundesplatz,Parkhaus Bundesplatz,300,272,28,0.9069999999999999,parkhaus,46.9476,7.4403,9,1,Tuesday,10,3,1,0,0,12.2,2.5,rainy
2026-03-03 10:58:21.430215,bundesplatz,Parkhaus Bundesplatz,300,170,130,0.57,parkhaus,46.9476,7.4403,10,1,Tuesday,10,3,0,0,0,10.3,2.2,sunny
2026-03-03 11:58:21.430215,bundesplatz,Parkhaus Bundesplatz,300,176,124,0.589,parkhaus,46.9476,7.4403,11,1,Tuesday,10,3,0,0,0,8.5,1.1,sunny
2026-03-03 12:58:21.430215,bundesplatz,Parkhaus Bundesplatz,300,194,106,0.647,parkhaus,46.9476,7.4403,12,1,Tuesday,10,3,0,0,0,13.7,0.0,sunny
2026-03-03 13:58:21.430215,bundesplatz,Parkhaus Bundesplatz,300,200,100,0.669,parkhaus,46.9476,7.4403,13,1,Tuesday,10,3,0,0,0,10.6,3.1,sunny
2026-03-03 14:58:21.430215,bundesplatz,Parkhaus Bundesplatz,300,232,68,0.774,parkhaus,46.9476,7.4403,14,1,Tuesday,10,3,0,0,0,3.7,1.1,sunny
2026-03-03 15:58:21.430215,bundesplatz,Parkhaus Bundesplatz,300,194,106,0.6499999999999999,parkhaus,46.9476,7.4403,15,1,Tuesday,10,3,0,0,0,9.4,0.0,rainy
2026-03-03 16:58:21.430215,bundesplatz,Parkhaus Bundesplatz,300,294,6,0.98,parkhaus,46.9476,7.4403,16,1,Tuesday,10,3,1,0,0,8.6,3.5,rainy
2026-03-03 17:58:21.430215,bundesplatz,Parkhaus Bundesplatz,300,288,12,0.963,parkhaus,46.9476,7.4403,17,1,Tuesday,10,3,1,0,0,9.6,1.0,rainy
2026-03-03 18:58:21.430215,bundesplatz,Parkhaus Bundesplatz,300,292,8,0.976,parkhaus,46.9476,7.4403,18,1,Tuesday,10,3,1,0,0,4.9,1.4,rainy
2026-03-03 19:58:21.430215,bundesplatz,Parkhaus Bundesplatz,300,211,89,0.704,parkhaus,46.9476,7.4403,19,1,Tuesday,10,3,0,0,0,11.2,0.2,snowy
2026-03-03 20:58:21.430215,bundesplatz,Parkhaus Bundesplatz,300,168,132,0.56,parkhaus,46.9476,7.4403,20,1,Tuesday,10,3,0,0,0,8.6,0.6,cloudy
2026-03-03 21:58:21.430215,bundesplatz,Parkhaus Bundesplatz,300,204,96,0.681,parkhaus,46.9476,7.4403,21,1,Tuesday,10,3,0,0,0,13.7,0.3,snowy
2026-03-03 22:58:21.430215,bundesplatz,Parkhaus Bundesplatz,300,132,168,0.443,parkhaus,46.9476,7.4403,22,1,Tuesday,10,3,0,0,1,4.4,0.6,rainy
2026-03-03 23:58:21.430215,bundesplatz,Parkhaus Bundesplatz,300,116,184,0.389,parkhaus,46.9476,7.4403,23,1,Tuesday,10,3,0,0,1,13.5,0.8,sunny
2026-03-04 00:58:21.430215,bundesplatz,Parkhaus Bundesplatz,300,111,189,0.373,parkhaus,46.9476,7.4403,0,2,Wednesday,10,3,0,0,1,8.9,0.0,cloudy
2026-03-04 01:58:21.430215,bundesplatz,Parkhaus Bundesplatz,300,163,137,0.546,parkhaus,46.9476,7.4403,1,2,Wednesday,10,3,0,0,1,11.4,0.8,cloudy
2026-03-04 02:58:21.430215,bundesplatz,Parkhaus Bundesplatz,300,89,211,0.299,parkhaus,46.9476,7.4403,2,2,Wednesday,10,3,0,0,1,7.4,2.9,cloudy
2026-03-04 03:58:21.430215,bundesplatz,Parkhaus Bundesplatz,300,92,208,0.308,parkhaus,46.9476,7.4403,3,2,Wednesday,10,3,0,0,1,11.2,0.3,snowy
2026-03-04 04:58:21.430215,bundesplatz,Parkhaus Bundesplatz,300,90,210,0.3,parkhaus,46.9476,7.4403,4,2,Wednesday,10,3,0,0,1,6.0,0.2,cloudy
2026-03-04 05:58:21.430215,bundesplatz,Parkhaus Bundesplatz,300,91,209,0.306,parkhaus,46.9476,7.4403,5,2,Wednesday,10,3,0,0,1,11.5,1.4,cloudy
2026-03-04 06:58:21.430215,bundesplatz,Parkhaus Bundesplatz,300,113,187,0.379,parkhaus,46.9476,7.4403,6,2,Wednesday,10,3,0,0,1,7.5,1.5,rainy
2026-03-04 07:58:21.430215,bundesplatz,Parkhaus Bundesplatz,300,294,6,0.98,parkhaus,46.9476,7.4403,7,2,Wednesday,10,3,1,0,0,5.3,0.3,rainy
2026-03-04 08:58:21.430215,bundesplatz,Parkhaus Bundesplatz,300,294,6,0.98,parkhaus,46.9476,7.4403,8,2,Wednesday,10,3,1,0,0,10.9,0.4,cloudy
2026-03-04 09:58:21.430215,bundesplatz,Parkhaus Bundesplatz,300,256,44,0.854,parkhaus,46.9476,7.4403,9,2,Wednesday,10,3,1,0,0,11.7,2.2,sunny
2026-03-04 10:58:21.430215,bundesplatz,Parkhaus Bundesplatz,300,175,125,0.583,parkhaus,46.9476,7.4403,10,2,Wednesday,10,3,0,0,0,9.3,1.6,cloudy
2026-03-04 11:58:21.430215,bundesplatz,Parkhaus Bundesplatz,300,206,94,0.688,parkhaus,46.9476,7.4403,11,2,Wednesday,10,3,0,0,0,12.1,0.6,cloudy
2026-03-04 12:58:21.430215,bundesplatz,Parkhaus Bundesplatz,300,181,119,0.606,parkhaus,46.9476,7.4403,12,2,Wednesday,10,3,0,0,0,14.9,2.5,sunny
2026-03-04 13:58:21.430215,bundesplatz,Parkhaus Bundesplatz,300,210,90,0.701,parkhaus,46.9476,7.4403,13,2,Wednesday,10,3,0,0,0,13.2,0.5,sunny
2026-03-04 14:58:21.430215,bundesplatz,Parkhaus Bundesplatz,300,199,101,0.666,parkhaus,46.9476,7.4403,14,2,Wednesday,10,3,0,0,0,6.7,1.9,sunny
2026-03-04 15:58:21.430215,bundesplatz,Parkhaus Bundesplatz,300,158,142,0.529,parkhaus,46.9476,7.4403,15,2,Wednesday,10,3,0,0,0,3.7,1.3,sunny
2026-03-04 16:58:21.430215,bundesplatz,Parkhaus Bundesplatz,300,294,6,0.98,parkhaus,46.9476,7.4403,16,2,Wednesday,10,3,1,0,0,8.1,0.8,rainy
2026-03-04 17:58:21.430215,bundesplatz,Parkhaus Bundesplatz,300,294,6,0.98,parkhaus,46.9476,7.4403,17,2,Wednesday,10,3,1,0,0,6.4,1.3,cloudy
2026-03-04 18:58:21.430215,bundesplatz,Parkhaus Bundesplatz,300,255,45,0.851,parkhaus,46.9476,7.4403,18,2,Wednesday,10,3,1,0,0,13.5,2.3,sunny
2026-03-04 19:58:21.430215,bundesplatz,Parkhaus Bundesplatz,300,185,115,0.619,parkhaus,46.9476,7.4403,19,2,Wednesday,10,3,0,0,0,8.6,2.2,cloudy
2026-03-04 20:58:21.430215,bundesplatz,Parkhaus Bundesplatz,300,201,99,0.673,parkhaus,46.9476,7.4403,20,2,Wednesday,10,3,0,0,0,6.7,0.4,sunny
2026-03-04 21:58:21.430215,bundesplatz,Parkhaus Bundesplatz,300,203,97,0.677,parkhaus,46.9476,7.4403,21,2,Wednesday,10,3,0,0,0,13.2,0.6,snowy
2026-03-04 22:58:21.430215,bundesplatz,Parkhaus Bundesplatz,300,120,180,0.403,parkhaus,46.9476,7.4403,22,2,Wednesday,10,3,0,0,1,10.9,0.8,sunny
2026-03-04 23:58:21.430215,bundesplatz,Parkhaus Bundesplatz,300,153,147,0.511,parkhaus,46.9476,7.4403,23,2,Wednesday,10,3,0,0,1,8.6,2.4,cloudy
2026-03-05 00:58:21.430215,bundesplatz,Parkhaus Bundesplatz,300,124,176,0.41600000000000004,parkhaus,46.9476,7.4403,0,3,Thursday,10,3,0,0,1,16.0,1.3,rainy
2026-03-05 01:58:21.430215,bundesplatz,Parkhaus Bundesplatz,300,85,215,0.286,parkhaus,46.9476,7.4403,1,3,Thursday,10,3,0,0,1,11.3,6.6,sunny
2026-03-05 02:58:21.430215,bundesplatz,Parkhaus Bundesplatz,300,71,229,0.24,parkhaus,46.9476,7.4403,2,3,Thursday,10,3,0,0,1,5.8,0.5,sunny
2026-03-05 03:58:21.430215,bundesplatz,Parkhaus Bundesplatz,300,87,213,0.292,parkhaus,46.9476,7.4403,3,3,Thursday,10,3,0,0,1,5.5,1.1,sunny
2026-03-05 04:58:21.430215,bundesplatz,Parkhaus Bundesplatz,300,104,196,0.347,parkhaus,46.9476,7.4403,4,3,Thursday,10,3,0,0,1,7.5,2.1,snowy
2026-03-05 05:58:21.430215,bundesplatz,Parkhaus Bundesplatz,300,148,152,0.494,parkhaus,46.9476,7.4403,5,3,Thursday,10,3,0,0,1,13.2,0.1,cloudy
2026-03-05 06:58:21.430215,bundesplatz,Parkhaus Bundesplatz,300,92,208,0.309,parkhaus,46.9476,7.4403,6,3,Thursday,10,3,0,0,1,15.0,0.2,sunny
2026-03-05 07:58:21.430215,bundesplatz,Parkhaus Bundesplatz,300,275,25,0.918,parkhaus,46.9476,7.4403,7,3,Thursday,10,3,1,0,0,9.8,0.2,sunny
2026-03-05 08:58:21.430215,bundesplatz,Parkhaus Bundesplatz,300,269,31,0.899,parkhaus,46.9476,7.4403,8,3,Thursday,10,3,1,0,0,8.3,3.4,sunny
2026-03-05 09:58:21.430215,bundesplatz,Parkhaus Bundesplatz,300,294,6,0.98,parkhaus,46.9476,7.4403,9,3,Thursday,10,3,1,0,0,12.1,0.9,cloudy
2026-03-05 10:58:21.430215,bundesplatz,Parkhaus Bundesplatz,300,279,21,0.9319999999999999,parkhaus,46.9476,7.4403,10,3,Thursday,10,3,0,0,0,14.1,2.1,rainy
2026-03-05 11:58:21.430215,bundesplatz,Parkhaus Bundesplatz,300,182,118,0.608,parkhaus,46.9476,7.4403,11,3,Thursday,10,3,0,0,0,5.0,1.4,sunny
2026-03-05 12:58:21.430215,bundesplatz,Parkhaus Bundesplatz,300,207,93,0.691,parkhaus,46.9476,7.4403,12,3,Thursday,10,3,0,0,0,8.9,0.7,rainy
2026-03-05 13:58:21.430215,bundesplatz,Parkhaus Bundesplatz,300,244,56,0.814,parkhaus,46.9476,7.4403,13,3,Thursday,10,3,0,0,0,11.9,0.1,rainy
2026-03-05 14:58:21.430215,bundesplatz,Parkhaus Bundesplatz,300,211,89,0.705,parkhaus,46.9476,7.4403,14,3,Thursday,10,3,0,0,0,12.8,0.0,cloudy
2026-03-05 15:58:21.430215,bundesplatz,Parkhaus Bundesplatz,300,239,61,0.798,parkhaus,46.9476,7.4403,15,3,Thursday,10,3,0,0,0,8.7,2.1,cloudy
2026-03-05 16:58:21.430215,bundesplatz,Parkhaus Bundesplatz,300,284,16,0.947,parkhaus,46.9476,7.4403,16,3,Thursday,10,3,1,0,0,11.1,0.1,sunny
2026-03-05 17:58:21.430215,bundesplatz,Parkhaus Bundesplatz,300,285,15,0.951,parkhaus,46.9476,7.4403,17,3,Thursday,10,3,1,0,0,14.3,1.3,rainy
2026-03-05 18:58:21.430215,bundesplatz,Parkhaus Bundesplatz,300,284,16,0.947,parkhaus,46.9476,7.4403,18,3,Thursday,10,3,1,0,0,2.9,0.8,cloudy
2026-03-05 19:58:21.430215,bundesplatz,Parkhaus Bundesplatz,300,221,79,0.739,parkhaus,46.9476,7.4403,19,3,Thursday,10,3,0,0,0,12.0,0.1,sunny
2026-03-05 20:58:21.430215,bundesplatz,Parkhaus Bundesplatz,300,214,86,0.716,parkhaus,46.9476,7.4403,20,3,Thursday,10,3,0,0,0,14.6,2.3,sunny
2026-03-05 21:58:21.430215,bundesplatz,Parkhaus Bundesplatz,300,207,93,0.691,parkhaus,46.9476,7.4403,21,3,Thursday,10,3,0,0,0,8.0,6.9,cloudy
2026-03-05 22:58:21.430215,bundesplatz,Parkhaus Bundesplatz,300,130,170,0.435,parkhaus,46.9476,7.4403,22,3,Thursday,10,3,0,0,1,7.8,0.2,cloudy
2026-03-05 23:58:21.430215,bundesplatz,Parkhaus Bundesplatz,300,133,167,0.444,parkhaus,46.9476,7.4403,23,3,Thursday,10,3,0,0,1,6.7,0.4,cloudy
2026-03-06 00:58:21.430215,bundesplatz,Parkhaus Bundesplatz,300,162,138,0.541,parkhaus,46.9476,7.4403,0,4,Friday,10,3,0,0,1,9.9,0.3,rainy
2026-03-06 01:58:21.430215,bundesplatz,Parkhaus Bundesplatz,300,120,180,0.402,parkhaus,46.9476,7.4403,1,4,Friday,10,3,0,0,1,11.9,1.6,cloudy
2026-03-06 02:58:21.430215,bundesplatz,Parkhaus Bundesplatz,300,100,200,0.337,parkhaus,46.9476,7.4403,2,4,Friday,10,3,0,0,1,7.2,1.4,cloudy
2026-03-06 03:58:21.430215,bundesplatz,Parkhaus Bundesplatz,300,108,192,0.362,parkhaus,46.9476,7.4403,3,4,Friday,10,3,0,0,1,11.9,0.4,sunny
2026-03-06 04:58:21.430215,bundesplatz,Parkhaus Bundesplatz,300,133,167,0.447,parkhaus,46.9476,7.4403,4,4,Friday,10,3,0,0,1,14.3,0.7,snowy
2026-03-06 05:58:21.430215,bundesplatz,Parkhaus Bundesplatz,300,85,215,0.285,parkhaus,46.9476,7.4403,5,4,Friday,10,3,0,0,1,13.7,2.2,cloudy
2026-03-06 06:58:21.430215,bundesplatz,Parkhaus Bundesplatz,300,113,187,0.379,parkhaus,46.9476,7.4403,6,4,Friday,10,3,0,0,1,16.2,1.3,sunny
2026-03-06 07:58:21.430215,bundesplatz,Parkhaus Bundesplatz,300,260,40,0.869,parkhaus,46.9476,7.4403,7,4,Friday,10,3,1,0,0,11.4,2.2,sunny
2026-03-06 08:58:21.430215,bundesplatz,Parkhaus Bundesplatz,300,270,30,0.902,parkhaus,46.9476,7.4403,8,4,Friday,10,3,1,0,0,10.6,0.5,sunny
2026-03-06 09:58:21.430215,bundesplatz,Parkhaus Bundesplatz,300,294,6,0.98,parkhaus,46.9476,7.4403,9,4,Friday,10,3,1,0,0,13.4,0.7,rainy
2026-03-06 10:58:21.430215,bundesplatz,Parkhaus Bundesplatz,300,223,77,0.745,parkhaus,46.9476,7.4403,10,4,Friday,10,3,0,0,0,6.7,0.3,rainy
2026-03-06 11:58:21.430215,bundesplatz,Parkhaus Bundesplatz,300,196,104,0.654,parkhaus,46.9476,7.4403,11,4,Friday,10,3,0,0,0,6.8,1.1,sunny
2026-03-06 12:58:21.430215,bundesplatz,Parkhaus Bundesplatz,300,162,138,0.541,parkhaus,46.9476,7.4403,12,4,Friday,10,3,0,0,0,8.3,0.1,cloudy
2026-03-06 13:58:21.430215,bundesplatz,Parkhaus Bundesplatz,300,212,88,0.71,parkhaus,46.9476,7.4403,13,4,Friday,10,3,0,0,0,6.5,0.2,cloudy
2026-03-06 14:58:21.430215,bundesplatz,Parkhaus Bundesplatz,300,234,66,0.7819999999999999,parkhaus,46.9476,7.4403,14,4,Friday,10,3,0,0,0,12.3,0.1,rainy
2026-03-06 15:58:21.430215,bundesplatz,Parkhaus Bundesplatz,300,246,54,0.823,parkhaus,46.9476,7.4403,15,4,Friday,10,3,0,0,0,10.5,0.8,sunny
2026-03-06 16:58:21.430215,bundesplatz,Parkhaus Bundesplatz,300,262,38,0.875,parkhaus,46.9476,7.4403,16,4,Friday,10,3,1,0,0,8.4,1.7,cloudy
2026-03-06 17:58:21.430215,bundesplatz,Parkhaus Bundesplatz,300,294,6,0.98,parkhaus,46.9476,7.4403,17,4,Friday,10,3,1,0,0,4.0,0.2,rainy
2026-03-06 18:58:21.430215,bundesplatz,Parkhaus Bundesplatz,300,275,25,0.92,parkhaus,46.9476,7.4403,18,4,Friday,10,3,1,0,0,6.9,2.7,cloudy
2026-03-06 19:58:21.430215,bundesplatz,Parkhaus Bundesplatz,300,256,44,0.856,parkhaus,46.9476,7.4403,19,4,Friday,10,3,0,0,0,14.4,0.2,rainy
2026-03-06 20:58:21.430215,bundesplatz,Parkhaus Bundesplatz,300,216,84,0.722,parkhaus,46.9476,7.4403,20,4,Friday,10,3,0,0,0,15.9,1.0,rainy
2026-03-06 21:58:21.430215,bundesplatz,Parkhaus Bundesplatz,300,201,99,0.672,parkhaus,46.9476,7.4403,21,4,Friday,10,3,0,0,0,15.3,2.4,sunny
2026-03-06 22:58:21.430215,bundesplatz,Parkhaus Bundesplatz,300,119,181,0.399,parkhaus,46.9476,7.4403,22,4,Friday,10,3,0,0,1,10.8,1.9,sunny
2026-03-06 23:58:21.430215,bundesplatz,Parkhaus Bundesplatz,300,109,191,0.365,parkhaus,46.9476,7.4403,23,4,Friday,10,3,0,0,1,6.4,0.4,cloudy
2026-03-07 00:58:21.430215,bundesplatz,Parkhaus Bundesplatz,300,139,161,0.464,parkhaus,46.9476,7.4403,0,5,Saturday,10,3,0,1,1,8.0,2.5,cloudy
2026-03-07 01:58:21.430215,bundesplatz,Parkhaus Bundesplatz,300,178,122,0.596,parkhaus,46.9476,7.4403,1,5,Saturday,10,3,0,1,1,12.3,0.7,rainy
2026-03-07 02:58:21.430215,bundesplatz,Parkhaus Bundesplatz,300,175,125,0.586,parkhaus,46.9476,7.4403,2,5,Saturday,10,3,0,1,1,17.0,1.3,cloudy
2026-03-07 03:58:21.430215,bundesplatz,Parkhaus Bundesplatz,300,125,175,0.418,parkhaus,46.9476,7.4403,3,5,Saturday,10,3,0,1,1,12.4,0.2,cloudy
2026-03-07 04:58:21.430215,bundesplatz,Parkhaus Bundesplatz,300,153,147,0.511,parkhaus,46.9476,7.4403,4,5,Saturday,10,3,0,1,1,10.0,0.3,sunny
2026-03-07 05:58:21.430215,bundesplatz,Parkhaus Bundesplatz,300,133,167,0.444,parkhaus,46.9476,7.4403,5,5,Saturday,10,3,0,1,1,10.4,2.1,sunny
2026-03-07 06:58:21.430215,bundesplatz,Parkhaus Bundesplatz,300,202,98,0.6759999999999999,parkhaus,46.9476,7.4403,6,5,Saturday,10,3,0,1,1,6.3,1.1,rainy
2026-03-07 07:58:21.430215,bundesplatz,Parkhaus Bundesplatz,300,278,22,0.928,parkhaus,46.9476,7.4403,7,5,Saturday,10,3,1,1,0,5.7,4.2,cloudy
2026-03-07 08:58:21.430215,bundesplatz,Parkhaus Bundesplatz,300,294,6,0.98,parkhaus,46.9476,7.4403,8,5,Saturday,10,3,1,1,0,8.0,0.4,rainy
