timestamp,location_id,location_name,capacity,occupied_spots,free_spots,occupancy_rate,location_type,hour,day_of_week,day_name,week,month,date,is_rush_hour,is_weekend,is_sunday,is_market_day,temperature,precipitation,weather_condition,high_occupancy,hard_to_find_parking,has_free_spots,occupancy_level
2026-02-08 19:00:00,unteres_maetteli,Unteres Mätteli,120,37,83,0.315,public,19,6,Sunday,6,2,2026-02-08,0,1,1,0,0.2,1.2,cloudy,0,0,1,low
2026-02-08 20:00:00,unteres_maetteli,Unteres Mätteli,120,6,114,0.05,public,20,6,Sunday,6,2,2026-02-08,0,1,1,0,-2.5,0.3,sunny,0,0,1,low
2026-02-08 21:00:00,unteres_maetteli,Unteres Mätteli,120,6,114,0.05,public,21,6,Sunday,6,2,2026-02-08,0,1,1,0,-3.6,1.6,cloudy,0,0,1,low
2026-02-08 22:00:00,unteres_maetteli,Unteres Mätteli,120,24,96,0.2,public,22,6,Sunday,6,2,2026-02-08,0,1,1,0,-2.2,3.0,cloudy,0,0,1,low
2026-02-08 23:00:00,unteres_maetteli,Unteres Mätteli,120,14,106,0.125,public,23,6,Sunday,6,2,2026-02-08,0,1,1,0,7.6,0.1,sunny,0,0,1,low
2026-02-09 00:00:00,unteres_maetteli,Unteres Mätteli,120,56,64,0.468,public,0,0,Monday,7,2,2026-02-09,0,0,0,0,3.3,0.4,cloudy,0,0,1,medium
2026-02-09 01:00:00,unteres_maetteli,Unteres Mätteli,120,72,48,0.607,public,1,0,Monday,7,2,2026-02-09,0,0,0,0,1.0,0.5,sunny,0,0,1,medium
2026-02-09 02:00:00,unteres_maetteli,Unteres Mätteli,120,68,52,0.57,public,2,0,Monday,7,2,2026-02-09,0,0,0,0,0.0,1.3,cloudy,0,0,1,medium
2026-02-09 03:00:00,unteres_maetteli,Unteres Mätteli,120,60,60,0.505,public,3,0,Monday,7,2,2026-02-09,0,0,0,0,5.9,3.7,sunny,0,0,1,medium
2026-02-09 04:00:00,unteres_maetteli,Unteres Mätteli,120,65,55,0.548,public,4,0,Monday,7,2,2026-02-09,0,0,0,0,2.1,0.1,snowy,0,0,1,medium
2026-02-09 05:00:00,unteres_maetteli,Unteres Mätteli,120,86,34,0.72,public,5,0,Monday,7,2,2026-02-09,0,0,0,0,-0.1,0.4,rainy,1,0,1,high
2026-02-09 06:00:00,unteres_maetteli,Unteres Mätteli,120,84,36,0.702,public,6,0,Monday,7,2,2026-02-09,0,0,0,0,2.7,0.7,rainy,1,0,1,high
2026-02-09 07:00:00,unteres_maetteli,Unteres Mätteli,120,113,7,0.942,public,7,0,Monday,7,2,2026-02-09,1,0,0,0,-2.9,2.6,snowy,1,1,1,high
2026-02-09 08:00:00,unteres_maetteli,Unteres Mätteli,120,117,3,0.98,public,8,0,Monday,7,2,2026-02-09,1,0,0,0,-0.7,2.9,cloudy,1,1,0,high
2026-02-09 09:00:00,unteres_maetteli,Unteres Mätteli,120,103,17,0.864,public,9,0,Monday,7,2,2026-02-09,1,0,0,0,6.4,2.5,snowy,1,0,1,high
2026-02-09 10:00:00,unteres_maetteli,Unteres Mätteli,120,51,69,0.428,public,10,0,Monday,7,2,2026-02-09,0,0,0,0,8.8,1.3,cloudy,0,0,1,medium
2026-02-09 11:00:00,unteres_maetteli,Unteres Mätteli,120,77,43,0.645,public,11,0,Monday,7,2,2026-02-09,0,0,0,0,-3.2,0.2,sunny,0,0,1,medium
2026-02-09 12:00:00,unteres_maetteli,Unteres Mätteli,120,83,37,0.696,public,12,0,Monday,7,2,2026-02-09,0,0,0,0,0.2,0.9,sunny,0,0,1,medium
2026-02-09 13:00:00,unteres_maetteli,Unteres Mätteli,120,98,22,0.819,public,13,0,Monday,7,2,2026-02-09,0,0,0,0,1.8,0.7,rainy,1,0,1,high
2026-02-09 14:00:00,unteres_maetteli,Unteres Mätteli,120,81,39,0.681,public,14,0,Monday,7,2,2026-02-09,0,0,0,0,0.4,0.3,sunny,0,0,1,medium
2026-02-09 15:00:00,unteres_maetteli,Unteres Mätteli,120,69,51,0.578,public,15,0,Monday,7,2,2026-02-09,0,0,0,0,5.1,0.8,sunny,0,0,1,medium
2026-02-09 16:00:00,unteres_maetteli,Unteres Mätteli,120,89,31,0.75,public,16,0,Monday,7,2,2026-02-09,1,0,0,0,-3.4,1.1,sunny,1,0,1,high
2026-02-09 17:00:00,unteres_maetteli,Unteres Mätteli,120,115,5,0.966,public,17,0,Monday,7,2,2026-02-09,1,0,0,0,2.4,1.1,cloudy,1,1,0,high
2026-02-09 18:00:00,unteres_maetteli,Unteres Mätteli,120,101,19,0.843,public,18,0,Monday,7,2,2026-02-09,1,0,0,0,4.4,1.4,sunny,1,0,1,high
2026-02-09 19:00:00,unteres_maetteli,Unteres Mätteli,120,76,44,0.639,public,19,0,Monday,7,2,2026-02-09,0,0,0,0,8.2,1.0,cloudy,0,0,1,medium
2026-02-09 20:00:00,unteres_maetteli,Unteres Mätteli,120,69,51,0.577,public,20,0,Monday,7,2,2026-02-09,0,0,0,0,-4.2,0.2,cloudy,0,0,1,medium
2026-02-09 21:00:00,unteres_maetteli,Unteres Mätteli,120,82,38,0.6869999999999999,public,21,0,Monday,7,2,2026-02-09,0,0,0,0,0.5,1.1,snowy,0,0,1,medium
2026-02-09 22:00:00,unteres_maetteli,Unteres Mätteli,120,71,49,0.596,public,22,0,Monday,7,2,2026-02-09,0,0,0,0,2.2,0.1,cloudy,0,0,1,medium
2026-02-09 23:00:00,unteres_maetteli,Unteres Mätteli,120,70,50,0.586,public,23,0,Monday,7,2,2026-02-09,0,0,0,0,0.2,0.7,cloudy,0,0,1,medium
2026-02-10 00:00:00,unteres_maetteli,Unteres Mätteli,120,72,48,0.601,public,0,1,Tuesday,7,2,2026-02-10,0,0,0,0,-2.9,0.3,cloudy,0,0,1,medium
2026-02-10 01:00:00,unteres_maetteli,Unteres Mätteli,120,78,42,0.656,public,1,1,Tuesday,7,2,2026-02-10,0,0,0,0,-4.6,3.2,cloudy,0,0,1,medium
2026-02-10 02:00:00,unteres_maetteli,Unteres Mätteli,120,67,53,0.566,public,2,1,Tuesday,7,2,2026-02-10,0,0,0,0,4.7,0.8,sunny,0,0,1,medium
2026-02-10 03:00:00,unteres_maetteli,Unteres Mätteli,120,72,48,0.607,public,3,1,Tuesday,7,2,2026-02-10,0,0,0,0,3.3,0.9,cloudy,0,0,1,medium
2026-02-10 04:00:00,unteres_maetteli,Unteres Mätteli,120,77,43,0.643,public,4,1,Tuesday,7,2,2026-02-10,0,0,0,0,5.9,0.4,rainy,0,0,1,medium
2026-02-10 05:00:00,unteres_maetteli,Unteres Mätteli,120,79,41,0.665,public,5,1,Tuesday,7,2,2026-02-10,0,0,0,0,-2.6,6.3,cloudy,0,0,1,medium
2026-02-10 06:00:00,unteres_maetteli,Unteres Mätteli,120,59,61,0.496,public,6,1,Tuesday,7,2,2026-02-10,0,0,0,0,-1.2,0.4,cloudy,0,0,1,medium
2026-02-10 07:00:00,unteres_maetteli,Unteres Mätteli,120,117,3,0.98,public,7,1,Tuesday,7,2,2026-02-10,1,0,0,0,8.0,0.1,rainy,1,1,0,high
2026-02-10 08:00:00,unteres_maetteli,Unteres Mätteli,120,113,7,0.947,public,8,1,Tuesday,7,2,2026-02-10,1,0,0,0,4.7,0.2,snowy,1,1,1,high
2026-02-10 09:00:00,unteres_maetteli,Unteres Mätteli,120,88,32,0.736,public,9,1,Tuesday,7,2,2026-02-10,1,0,0,0,4.1,2.3,cloudy,1,0,1,high
2026-02-10 10:00:00,unteres_maetteli,Unteres Mätteli,120,67,53,0.56,public,10,1,Tuesday,7,2,2026-02-10,0,0,0,0,3.5,0.1,cloudy,0,0,1,medium
2026-02-10 11:00:00,unteres_maetteli,Unteres Mätteli,120,77,43,0.646,public,11,1,Tuesday,7,2,2026-02-10,0,0,0,0,-6.8,0.2,cloudy,0,0,1,medium
2026-02-10 12:00:00,unteres_maetteli,Unteres Mätteli,120,104,16,0.867,public,12,1,Tuesday,7,2,2026-02-10,0,0,0,0,5.6,0.3,rainy,1,0,1,high
2026-02-10 13:00:00,unteres_maetteli,Unteres Mätteli,120,89,31,0.748,public,13,1,Tuesday,7,2,2026-02-10,0,0,0,0,-5.8,0.6,rainy,1,0,1,high
2026-02-10 14:00:00,unteres_maetteli,Unteres Mätteli,120,79,41,0.664,public,14,1,Tuesday,7,2,2026-02-10,0,0,0,0,-1.7,0.1,cloudy,0,0,1,medium
2026-02-10 15:00:00,unteres_maetteli,Unteres Mätteli,120,47,73,0.399,public,15,1,Tuesday,7,2,2026-02-10,0,0,0,0,2.3,1.6,sunny,0,0,1,low
2026-02-10 16:00:00,unteres_maetteli,Unteres Mätteli,120,97,23,0.814,public,16,1,Tuesday,7,2,2026-02-10,1,0,0,0,1.8,1.3,cloudy,1,0,1,high
2026-02-10 17:00:00,unteres_maetteli,Unteres Mätteli,120,78,42,0.656,public,17,1,Tuesday,7,2,2026-02-10,1,0,0,0,-0.8,2.1,sunny,0,0,1,medium
2026-02-10 18:00:00,unteres_maetteli,Unteres Mätteli,120,86,34,0.723,public,18,1,Tuesday,7,2,2026-02-10,1,0,0,0,0.9,0.9,cloudy,1,0,1,high
2026-02-10 19:00:00,unteres_maetteli,Unteres Mätteli,120,73,47,0.611,public,19,1,Tuesday,7,2,2026-02-10,0,0,0,0,0.6,0.1,cloudy,0,0,1,medium
2026-02-10 20:00:00,unteres_maetteli,Unteres Mätteli,120,73,47,0.613,public,20,1,Tuesday,7,2,2026-02-10,0,0,0,0,3.2,1.5,cloudy,0,0,1,medium
2026-02-10 21:00:00,unteres_maetteli,Unteres Mätteli,120,70,50,0.584,public,21,1,Tuesday,7,2,2026-02-10,0,0,0,0,2.9,0.4,cloudy,0,0,1,medium
2026-02-10 22:00:00,unteres_maetteli,Unteres Mätteli,120,56,64,0.473,public,22,1,Tuesday,7,2,2026-02-10,0,0,0,0,1.7,1.4,cloudy,0,0,1,medium
2026-02-10 23:00:00,unteres_maetteli,Unteres Mätteli,120,77,43,0.646,public,23,1,Tuesday,7,2,2026-02-10,0,0,0,0,2.9,0.6,snowy,0,0,1,medium
2026-02-11 00:00:00,unteres_maetteli,Unteres Mätteli,120,65,55,0.55,public,0,2,Wednesday,7,2,2026-02-11,0,0,0,0,2.1,2.0,sunny,0,0,1,medium
2026-02-11 01:00:00,unteres_maetteli,Unteres Mätteli,120,66,54,0.557,public,1,2,Wednesday,7,2,2026-02-11,0,0,0,0,2.2,0.3,rainy,0,0,1,medium
2026-02-11 02:00:00,unteres_maetteli,Unteres Mätteli,120,92,28,0.77,public,2,2,Wednesday,7,2,2026-02-11,0,0,0,0,2.8,0.0,rainy,1,0,1,high
2026-02-11 03:00:00,unteres_maetteli,Unteres Mätteli,120,86,34,0.72,public,3,2,Wednesday,7,2,2026-02-11,0,0,0,0,0.4,0.5,rainy,1,0,1,high
2026-02-11 04:00:00,unteres_maetteli,Unteres Mätteli,120,75,45,0.632,public,4,2,Wednesday,7,2,2026-02-11,0,0,0,0,0.5,1.0,rainy,0,0,1,medium
2026-02-11 05:00:00,unteres_maetteli,Unteres Mätteli,120,78,42,0.652,public,5,2,Wednesday,7,2,2026-02-11,0,0,0,0,5.1,1.9,rainy,0,0,1,medium
2026-02-11 06:00:00,unteres_maetteli,Unteres Mätteli,120,80,40,0.6669999999999999,public,6,2,Wednesday,7,2,2026-02-11,0,0,0,0,-1.5,3.6,rainy,0,0,1,medium
2026-02-11 07:00:00,unteres_maetteli,Unteres Mätteli,120,94,26,0.787,public,7,2,Wednesday,7,2,2026-02-11,1,0,0,0,-3.5,0.0,rainy,1,0,1,high
2026-02-11 08:00:00,unteres_maetteli,Unteres Mätteli,120,99,21,0.83,public,8,2,Wednesday,7,2,2026-02-11,1,0,0,0,3.3,0.0,sunny,1,0,1,high
2026-02-11 09:00:00,unteres_maetteli,Unteres Mätteli,120,95,25,0.795,public,9,2,Wednesday,7,2,2026-02-11,1,0,0,0,3.0,1.3,cloudy,1,0,1,high
2026-02-11 10:00:00,unteres_maetteli,Unteres Mätteli,120,56,64,0.47,public,10,2,Wednesday,7,2,2026-02-11,0,0,0,0,5.4,1.2,sunny,0,0,1,medium
2026-02-11 11:00:00,unteres_maetteli,Unteres Mätteli,120,81,39,0.678,public,11,2,Wednesday,7,2,2026-02-11,0,0,0,0,1.3,3.2,cloudy,0,0,1,medium
2026-02-11 12:00:00,unteres_maetteli,Unteres Mätteli,120,101,19,0.844,public,12,2,Wednesday,7,2,2026-02-11,0,0,0,0,1.9,0.2,sunny,1,0,1,high
2026-02-11 13:00:00,unteres_maetteli,Unteres Mätteli,120,102,18,0.851,public,13,2,Wednesday,7,2,2026-02-11,0,0,0,0,-0.0,0.8,rainy,1,0,1,high
2026-02-11 14:00:00,unteres_maetteli,Unteres Mätteli,120,78,42,0.654,public,14,2,Wednesday,7,2,2026-02-11,0,0,0,0,-4.9,4.6,sunny,0,0,1,medium
2026-02-11 15:00:00,unteres_maetteli,Unteres Mätteli,120,71,49,0.596,public,15,2,Wednesday,7,2,2026-02-11,0,0,0,0,0.2,0.0,cloudy,0,0,1,medium
2026-02-11 16:00:00,unteres_maetteli,Unteres Mätteli,120,115,5,0.962,public,16,2,Wednesday,7,2,2026-02-11,1,0,0,0,4.2,1.5,cloudy,1,1,0,high
2026-02-11 17:00:00,unteres_maetteli,Unteres Mätteli,120,117,3,0.98,public,17,2,Wednesday,7,2,2026-02-11,1,0,0,0,1.9,1.9,rainy,1,1,0,high
2026-02-11 18:00:00,unteres_maetteli,Unteres Mätteli,120,102,18,0.855,public,18,2,Wednesday,7,2,2026-02-11,1,0,0,0,5.0,0.5,sunny,1,0,1,high
2026-02-11 19:00:00,unteres_maetteli,Unteres Mätteli,120,59,61,0.498,public,19,2,Wednesday,7,2,2026-02-11,0,0,0,0,3.5,1.0,cloudy,0,0,1,medium
2026-02-11 20:00:00,unteres_maetteli,Unteres Mätteli,120,72,48,0.606,public,20,2,Wednesday,7,2,2026-02-11,0,0,0,0,0.4,0.9,sunny,0,0,1,medium
2026-02-11 21:00:00,unteres_maetteli,Unteres Mätteli,120,69,51,0.581,public,21,2,Wednesday,7,2,2026-02-11,0,0,0,0,10.4,2.2,sunny,0,0,1,medium
2026-02-11 22:00:00,unteres_maetteli,Unteres Mätteli,120,74,46,0.622,public,22,2,Wednesday,7,2,2026-02-11,0,0,0,0,7.5,1.1,sunny,0,0,1,medium
2026-02-11 23:00:00,unteres_maetteli,Unteres Mätteli,120,72,48,0.601,public,23,2,Wednesday,7,2,2026-02-11,0,0,0,0,-0.6,0.1,sunny,0,0,1,medium
2026-02-12 00:00:00,unteres_maetteli,Unteres Mätteli,120,76,44,0.634,public,0,3,Thursday,7,2,2026-02-12,0,0,0,0,0.7,0.0,sunny,0,0,1,medium
2026-02-12 01:00:00,unteres_maetteli,Unteres Mätteli,120,60,60,0.507,public,1,3,Thursday,7,2,2026-02-12,0,0,0,0,7.1,0.4,sunny,0,0,1,medium
2026-02-12 02:00:00,unteres_maetteli,Unteres Mätteli,120,90,30,0.755,public,2,3,Thursday,7,2,2026-02-12,0,0,0,0,8.9,0.4,snowy,1,0,1,high
2026-02-12 03:00:00,unteres_maetteli,Unteres Mätteli,120,67,53,0.566,public,3,3,Thursday,7,2,2026-02-12,0,0,0,0,8.2,0.1,sunny,0,0,1,medium
2026-02-12 04:00:00,unteres_maetteli,Unteres Mätteli,120,85,35,0.716,public,4,3,Thursday,7,2,2026-02-12,0,0,0,0,-3.9,0.5,sunny,1,0,1,high
2026-02-12 05:00:00,unteres_maetteli,Unteres Mätteli,120,59,61,0.495,public,5,3,Thursday,7,2,2026-02-12,0,0,0,0,2.9,3.1,cloudy,0,0,1,medium
2026-02-12 06:00:00,unteres_maetteli,Unteres Mätteli,120,82,38,0.689,public,6,3,Thursday,7,2,2026-02-12,0,0,0,0,7.6,0.3,cloudy,0,0,1,medium
2026-02-12 07:00:00,unteres_maetteli,Unteres Mätteli,120,115,5,0.966,public,7,3,Thursday,7,2,2026-02-12,1,0,0,0,1.2,0.6,rainy,1,1,0,high
2026-02-12 08:00:00,unteres_maetteli,Unteres Mätteli,120,95,25,0.798,public,8,3,Thursday,7,2,2026-02-12,1,0,0,0,7.7,1.3,cloudy,1,0,1,high
2026-02-12 09:00:00,unteres_maetteli,Unteres Mätteli,120,97,23,0.811,public,9,3,Thursday,7,2,2026-02-12,1,0,0,0,1.1,0.0,cloudy,1,0,1,high
2026-02-12 10:00:00,unteres_maetteli,Unteres Mätteli,120,62,58,0.524,public,10,3,Thursday,7,2,2026-02-12,0,0,0,0,3.3,0.4,cloudy,0,0,1,medium
2026-02-12 11:00:00,unteres_maetteli,Unteres Mätteli,120,100,20,0.834,public,11,3,Thursday,7,2,2026-02-12,0,0,0,0,-0.6,0.8,rainy,1,0,1,high
2026-02-12 12:00:00,unteres_maetteli,Unteres Mätteli,120,89,31,0.742,public,12,3,Thursday,7,2,2026-02-12,0,0,0,0,-0.6,0.3,cloudy,1,0,1,high
2026-02-12 13:00:00,unteres_maetteli,Unteres Mätteli,120,78,42,0.654,public,13,3,Thursday,7,2,2026-02-12,0,0,0,0,-1.6,0.5,cloudy,0,0,1,medium
2026-02-12 14:00:00,unteres_maetteli,Unteres Mätteli,120,83,37,0.698,public,14,3,Thursday,7,2,2026-02-12,0,0,0,0,1.2,0.7,sunny,0,0,1,medium
2026-02-12 15:00:00,unteres_maetteli,Unteres Mätteli,120,98,22,0.821,public,15,3,Thursday,7,2,2026-02-12,0,0,0,0,-2.0,2.8,rainy,1,0,1,high
2026-02-12 16:00:00,unteres_maetteli,Unteres Mätteli,120,117,3,0.98,public,16,3,Thursday,7,2,2026-02-12,1,0,0,0,6.9,1.5,snowy,1,1,0,high
2026-02-12 17:00:00,unteres_maetteli,Unteres Mätteli,120,117,3,0.98,public,17,3,Thursday,7,2,2026-02-12,1,0,0,0,-0.1,0.7,rainy,1,1,0,high
2026-02-12 18:00:00,unteres_maetteli,Unteres Mätteli,120,102,18,0.853,public,18,3,Thursday,7,2,2026-02-12,1,0,0,0,2.4,0.7,cloudy,1,0,1,high
2026-02-12 19:00:00,unteres_maetteli,Unteres Mätteli,120,79,41,0.66,public,19,3,Thursday,7,2,2026-02-12,0,0,0,0,0.1,0.1,rainy,0,0,1,medium
2026-02-12 20:00:00,unteres_maetteli,Unteres Mätteli,120,83,37,0.699,public,20,3,Thursday,7,2,2026-02-12,0,0,0,0,6.1,0.3,rainy,0,0,1,medium
2026-02-12 21:00:00,unteres_maetteli,Unteres Mätteli,120,56,64,0.468,public,21,3,Thursday,7,2,2026-02-12,0,0,0,0,1.9,0.2,cloudy,0,0,1,medium
2026-02-12 22:00:00,unteres_maetteli,Unteres Mätteli,120,63,57,0.529,public,22,3,Thursday,7,2,2026-02-12,0,0,0,0,4.1,0.6,sunny,0,0,1,medium
2026-02-12 23:00:00,unteres_maetteli,Unteres Mätteli,120,62,58,0.517,public,23,3,Thursday,7,2,2026-02-12,0,0,0,0,2.1,2.9,rainy,0,0,1,medium
2026-02-13 00:00:00,unteres_maetteli,Unteres Mätteli,120,69,51,0.582,public,0,4,Friday,7,2,2026-02-13,0,0,0,0,6.8,0.1,sunny,0,0,1,medium
2026-02-13 01:00:00,unteres_maetteli,Unteres Mätteli,120,84,36,0.702,public,1,4,Friday,7,2,2026-02-13,0,0,0,0,0.8,0.5,rainy,1,0,1,high
2026-02-13 02:00:00,unteres_maetteli,Unteres Mätteli,120,61,59,0.511,public,2,4,Friday,7,2,2026-02-13,0,0,0,0,-6.0,3.9,cloudy,0,0,1,medium
2026-02-13 03:00:00,unteres_maetteli,Unteres Mätteli,120,81,39,0.676,public,3,4,Friday,7,2,2026-02-13,0,0,0,0,2.8,0.5,cloudy,0,0,1,medium
2026-02-13 04:00:00,unteres_maetteli,Unteres Mätteli,120,54,66,0.452,public,4,4,Friday,7,2,2026-02-13,0,0,0,0,2.3,0.5,cloudy,0,0,1,medium
2026-02-13 05:00:00,unteres_maetteli,Unteres Mätteli,120,51,69,0.433,public,5,4,Friday,7,2,2026-02-13,0,0,0,0,0.2,0.2,sunny,0,0,1,medium
2026-02-13 06:00:00,unteres_maetteli,Unteres Mätteli,120,68,52,0.568,public,6,4,Friday,7,2,2026-02-13,0,0,0,0,-0.2,0.8,cloudy,0,0,1,medium
2026-02-13 07:00:00,unteres_maetteli,Unteres Mätteli,120,112,8,0.934,public,7,4,Friday,7,2,2026-02-13,1,0,0,0,1.1,0.1,sunny,1,1,1,high
2026-02-13 08:00:00,unteres_maetteli,Unteres Mätteli,120,117,3,0.98,public,8,4,Friday,7,2,2026-02-13,1,0,0,0,1.5,4.1,rainy,1,1,0,high
2026-02-13 09:00:00,unteres_maetteli,Unteres Mätteli,120,97,23,0.813,public,9,4,Friday,7,2,2026-02-13,1,0,0,0,4.9,0.1,cloudy,1,0,1,high
2026-02-13 10:00:00,unteres_maetteli,Unteres Mätteli,120,76,44,0.636,public,10,4,Friday,7,2,2026-02-13,0,0,0,0,0.2,2.3,cloudy,0,0,1,medium
2026-02-13 11:00:00,unteres_maetteli,Unteres Mätteli,120,83,37,0.697,public,11,4,Friday,7,2,2026-02-13,0,0,0,0,4.3,0.4,sunny,0,0,1,medium
2026-02-13 12:00:00,unteres_maetteli,Unteres Mätteli,120,82,38,0.686,public,12,4,Friday,7,2,2026-02-13,0,0,0,0,-6.2,0.0,cloudy,0,0,1,medium
2026-02-13 13:00:00,unteres_maetteli,Unteres Mätteli,120,92,28,0.771,public,13,4,Friday,7,2,2026-02-13,0,0,0,0,2.2,3.7,cloudy,1,0,1,high
2026-02-13 14:00:00,unteres_maetteli,Unteres Mätteli,120,90,30,0.752,public,14,4,Friday,7,2,2026-02-13,0,0,0,0,-4.9,0.3,sunny,1,0,1,high
2026-02-13 15:00:00,unteres_maetteli,Unteres Mätteli,120,62,58,0.524,public,15,4,Friday,7,2,2026-02-13,0,0,0,0,4.1,2.5,rainy,0,0,1,medium
2026-02-13 16:00:00,unteres_maetteli,Unteres Mätteli,120,116,4,0.968,public,16,4,Friday,7,2,2026-02-13,1,0,0,0,11.1,0.6,cloudy,1,1,0,high
2026-02-13 17:00:00,unteres_maetteli,Unteres Mätteli,120,115,5,0.96,public,17,4,Friday,7,2,2026-02-13,1,0,0,0,-3.4,0.6,cloudy,1,1,0,high
2026-02-13 18:00:00,unteres_maetteli,Unteres Mätteli,120,95,25,0.8,public,18,4,Friday,7,2,2026-02-13,1,0,0,0,7.0,0.7,sunny,1,0,1,high
2026-02-13 19:00:00,unteres_maetteli,Unteres Mätteli,120,81,39,0.6819999999999999,public,19,4,Friday,7,2,2026-02-13,0,0,0,0,-1.9,0.6,snowy,0,0,1,medium
2026-02-13 20:00:00,unteres_maetteli,Unteres Mätteli,120,70,50,0.59,public,20,4,Friday,7,2,2026-02-13,0,0,0,0,0.9,0.3,cloudy,0,0,1,medium
2026-02-13 21:00:00,unteres_maetteli,Unteres Mätteli,120,68,52,0.571,public,21,4,Friday,7,2,2026-02-13,0,0,0,0,4.5,1.8,cloudy,0,0,1,medium
2026-02-13 22:00:00,unteres_maetteli,Unteres Mätteli,120,60,60,0.506,public,22,4,Friday,7,2,2026-02-13,0,0,0,0,-2.2,0.4,sunny,0,0,1,medium
2026-02-13 23:00:00,unteres_maetteli,Unteres Mätteli,120,59,61,0.496,public,23,4,Friday,7,2,2026-02-13,0,0,0,0,1.4,1.7,sunny,0,0,1,medium
2026-02-14 00:00:00,unteres_maetteli,Unteres Mätteli,120,77,43,0.648,public,0,5,Saturday,7,2,2026-02-14,0,1,0,0,-3.2,1.8,rainy,0,0,1,medium
2026-02-14 01:00:00,unteres_maetteli,Unteres Mätteli,120,77,43,0.644,public,1,5,Saturday,7,2,2026-02-14,0,1,0,0,5.4,0.4,cloudy,0,0,1,medium
2026-02-14 02:00:00,unteres_maetteli,Unteres Mätteli,120,71,49,0.593,public,2,5,Saturday,7,2,2026-02-14,0,1,0,0,-0.2,0.8,sunny,0,0,1,medium
2026-02-14 03:00:00,unteres_maetteli,Unteres Mätteli,120,74,46,0.62,public,3,5,Saturday,7,2,2026-02-14,0,1,0,0,-0.9,1.8,rainy,0,0,1,medium
2026-02-14 04:00:00,unteres_maetteli,Unteres Mätteli,120,73,47,0.612,public,4,5,Saturday,7,2,2026-02-14,0,1,0,0,-0.5,0.7,sunny,0,0,1,medium
2026-02-14 05:00:00,unteres_maetteli,Unteres Mätteli,120,50,70,0.42200000000000004,public,5,5,Saturday,7,2,2026-02-14,0,1,0,0,-2.6,1.6,snowy,0,0,1,medium
2026-02-14 06:00:00,unteres_maetteli,Unteres Mätteli,120,77,43,0.642,public,6,5,Saturday,7,2,2026-02-14,0,1,0,0,0.3,0.6,sunny,0,0,1,medium
2026-02-14 07:00:00,unteres_maetteli,Unteres Mätteli,120,49,71,0.411,public,7,5,Saturday,7,2,2026-02-14,0,1,0,0,-7.0,1.0,cloudy,0,0,1,medium
2026-02-14 08:00:00,unteres_maetteli,Unteres Mätteli,120,62,58,0.521,public,8,5,Saturday,7,2,2026-02-14,0,1,0,0,8.5,0.9,cloudy,0,0,1,medium
2026-02-14 09:00:00,unteres_maetteli,Unteres Mätteli,120,67,53,0.56,public,9,5,Saturday,7,2,2026-02-14,0,1,0,0,3.9,3.1,rainy,0,0,1,medium
2026-02-14 10:00:00,unteres_maetteli,Unteres Mätteli,120,83,37,0.696,public,10,5,Saturday,7,2,2026-02-14,0,1,0,0,1.2,0.7,cloudy,0,0,1,medium
2026-02-14 11:00:00,unteres_maetteli,Unteres Mätteli,120,107,13,0.893,public,11,5,Saturday,7,2,2026-02-14,0,1,0,0,-5.4,0.6,cloudy,1,0,1,high
2026-02-14 12:00:00,unteres_maetteli,Unteres Mätteli,120,91,29,0.763,public,12,5,Saturday,7,2,2026-02-14,0,1,0,0,3.2,3.9,cloudy,1,0,1,high
2026-02-14 13:00:00,unteres_maetteli,Unteres Mätteli,120,111,9,0.9279999999999999,public,13,5,Saturday,7,2,2026-02-14,0,1,0,0,2.3,1.6,snowy,1,1,1,high
2026-02-14 14:00:00,unteres_maetteli,Unteres Mätteli,120,95,25,0.796,public,14,5,Saturday,7,2,2026-02-14,0,1,0,0,-3.0,0.2,sunny,1,0,1,high
2026-02-14 15:00:00,unteres_maetteli,Unteres Mätteli,120,100,20,0.838,public,15,5,Saturday,7,2,2026-02-14,0,1,0,0,1.2,0.3,sunny,1,0,1,high
2026-02-14 16:00:00,unteres_maetteli,Unteres Mätteli,120,108,12,0.906,public,16,5,Saturday,7,2,2026-02-14,0,1,0,0,-0.0,0.0,rainy,1,1,1,high
2026-02-14 17:00:00,unteres_maetteli,Unteres Mätteli,120,95,25,0.7969999999999999,public,17,5,Saturday,7,2,2026-02-14,0,1,0,0,-10.0,0.4,rainy,1,0,1,high
2026-02-14 18:00:00,unteres_maetteli,Unteres Mätteli,120,87,33,0.73,public,18,5,Saturday,7,2,2026-02-14,0,1,0,0,1.6,1.2,snowy,1,0,1,high
2026-02-14 19:00:00,unteres_maetteli,Unteres Mätteli,120,61,59,0.51,public,19,5,Saturday,7,2,2026-02-14,0,1,0,0,4.0,0.6,cloudy,0,0,1,medium
2026-02-14 20:00:00,unteres_maetteli,Unteres Mätteli,120,51,69,0.425,public,20,5,Saturday,7,2,2026-02-14,0,1,0,0,-3.7,1.1,cloudy,0,0,1,medium
2026-02-14 21:00:00,unteres_maetteli,Unteres Mätteli,120,73,47,0.616,public,21,5,Saturday,7,2,2026-02-14,0,1,0,0,-0.6,0.7,rainy,0,0,1,medium
2026-02-14 22:00:00,unteres_maetteli,Unteres Mätteli,120,80,40,0.67,public,22,5,Saturday,7,2,2026-02-14,0,1,0,0,1.2,0.4,cloudy,0,0,1,medium
