year,week,canton,total_accidents,fatal_accidents,bad_road_accidents,avg_temp_max,avg_temp_min,total_precipitation,total_snowfall,avg_snow_depth,dominant_weather,avg_wind_speed,high_accident_week
2020,31,NW,1,0,0,20.82857142857143,13.228571428571428,11.399999999999999,0.0,0.0,61,10.142857142857142,0
2020,31,OW,1,0,0,23.24285714285714,13.314285714285715,17.4,0.0,0.0,61,6.3999999999999995,0
2020,31,SG,1,0,0,19.814285714285713,9.771428571428572,6.1,0.0,0.0,0,10.042857142857143,0
2020,31,SO,1,0,0,17.242857142857144,8.371428571428572,9.1,0.0,0.0,0,10.071428571428571,0
2020,31,SZ,3,0,2,17.728571428571428,9.657142857142857,17.8,0.0,0.0,61,5.714285714285714,0
2020,31,TG,5,0,0,18.857142857142858,12.614285714285714,13.4,0.0,0.0,61,18.342857142857138,1
2020,31,TI,6,0,2,24.74285714285714,17.428571428571427,11.4,0.0,0.0,0,10.942857142857141,1
2020,31,UR,3,0,2,16.557142857142857,7.414285714285714,10.6,0.0,32.0,0,4.114285714285715,0
2020,31,VD,7,0,3,21.428571428571427,12.828571428571427,17.6,0.0,0.0,61,11.042857142857143,1
2020,31,VS,2,0,0,15.285714285714286,6.771428571428571,14.700000000000001,0.0,0.0,0,10.071428571428571,0
2020,31,ZG,2,0,1,19.642857142857142,11.0,12.8,0.0,0.0,61,7.114285714285714,0
2020,31,ZH,12,1,2,21.442857142857143,13.514285714285714,8.9,0.0,0.0,61,10.857142857142858,1
2020,32,AG,14,0,6,15.285714285714286,7.6571428571428575,16.8,0.0,0.0,61,10.0,1
2020,32,BE,7,0,2,17.557142857142857,10.942857142857141,25.3,0.0,0.0,61,13.071428571428571,1
2020,32,BL,4,0,1,15.228571428571428,7.214285714285714,16.4,0.0,0.0,61,8.514285714285714,1
2020,32,BS,4,0,0,16.82857142857143,8.114285714285714,8.5,0.0,0.0,61,8.799999999999999,1
2020,32,FR,6,0,1,19.342857142857145,11.814285714285715,20.9,0.0,0.0,61,6.514285714285714,1
2020,32,GE,4,0,2,18.514285714285712,11.485714285714286,16.3,0.0,0.0,0,8.628571428571428,1
2020,32,GL,1,0,1,15.857142857142858,7.385714285714286,18.8,0.0,0.0,61,15.257142857142856,0
2020,32,GR,2,0,0,12.6,5.471428571428571,12.4,0.0,61.0,61,11.314285714285715,0
2020,32,LU,8,0,1,16.885714285714286,9.571428571428571,14.100000000000001,0.0,0.0,61,6.557142857142857,1
2020,32,NE,2,0,0,17.2,8.414285714285715,16.6,0.0,0.0,0,8.7,0
2020,32,OW,2,0,0,20.928571428571427,11.528571428571427,19.3,0.0,0.0,61,9.871428571428572,0
2020,32,SG,3,0,1,16.97142857142857,8.485714285714286,6.9,0.0,0.0,0,14.457142857142857,0
2020,32,SH,2,0,1,14.285714285714286,5.985714285714286,20.9,0.0,0.0,61,7.685714285714285,0
2020,32,SO,1,0,0,16.52857142857143,9.071428571428571,25.1,0.0,0.0,61,2.4142857142857146,0
2020,32,SZ,3,0,1,15.828571428571431,7.528571428571429,9.0,0.0,0.0,61,6.442857142857143,0
2020,32,TG,1,0,0,14.857142857142858,7.557142857142857,18.7,0.0,0.0,61,10.142857142857142,0
2020,32,TI,6,0,4,20.47142857142857,11.685714285714285,10.6,0.0,0.0,0,13.585714285714285,1
2020,32,UR,2,0,2,12.085714285714285,4.271428571428571,9.2,0.0,18.0,61,7.928571428571429,0
2020,32,VD,8,0,2,14.12857142857143,5.428571428571429,15.0,0.0,0.0,61,11.87142857142857,1
2020,32,VS,3,0,1,12.171428571428573,3.3857142857142857,18.0,0.0,0.0,61,12.914285714285715,0
2020,32,ZG,3,1,1,12.228571428571428,4.271428571428571,8.0,0.0,0.0,0,12.614285714285714,0
2020,32,ZH,10,0,3,14.428571428571429,5.771428571428571,22.1,0.0,0.0,61,7.257142857142857,1
2020,33,AG,13,0,1,15.22857142857143,7.3999999999999995,21.3,0.0,0.0,61,6.928571428571429,1
2020,33,AI,2,0,2,15.685714285714285,8.128571428571428,15.9,0.0,0.0,61,11.200000000000001,0
2020,33,AR,1,0,0,16.114285714285714,8.057142857142859,7.7,0.0,0.0,61,11.257142857142858,0
2020,33,BE,7,0,3,19.014285714285712,10.985714285714286,15.5,0.0,0.0,61,12.457142857142857,1
2020,33,BL,1,0,0,15.299999999999999,7.985714285714286,12.3,0.0,0.0,61,9.342857142857143,0
2020,33,BS,1,0,0,14.37142857142857,6.128571428571428,17.9,0.0,0.0,61,6.914285714285714,0
2020,33,FR,8,0,3,16.557142857142857,8.428571428571429,12.3,0.0,0.0,61,10.085714285714285,1
2020,33,GE,5,0,0,16.742857142857144,9.128571428571428,11.0,0.0,0.0,0,8.385714285714286,1
2020,33,GR,2,0,0,10.728571428571428,1.7714285714285716,16.0,0.0,47.0,61,8.871428571428572,0
2020,33,LU,13,0,5,15.557142857142859,9.042857142857143,15.100000000000001,0.0,0.0,61,6.442857142857143,1
2020,33,NE,4,0,3,16.52857142857143,8.657142857142857,20.9,0.0,0.0,61,6.957142857142857,1
2020,33,OW,1,0,0,17.414285714285715,9.700000000000001,18.3,0.0,0.0,61,11.342857142857143,0
2020,33,SG,9,0,4,15.285714285714286,8.042857142857143,11.9,0.0,0.0,61,10.242857142857144,1
2020,33,SO,2,0,0,16.54285714285714,8.357142857142858,8.4,0.0,0.0,61,6.485714285714286,0
2020,33,TG,2,1,1,15.228571428571428,7.528571428571429,6.0,0.0,0.0,0,7.114285714285714,0
2020,33,TI,1,0,0,20.657142857142855,13.457142857142856,20.2,0.0,0.0,61,10.185714285714285,0
2020,33,UR,1,0,0,11.857142857142858,4.157142857142857,14.6,0.0,4.285714285714286,61,9.242857142857144,0
2020,33,VD,6,0,0,16.928571428571427,8.22857142857143,14.9,0.0,0.0,61,4.1000000000000005,1
2020,33,VS,2,0,0,11.428571428571429,2.742857142857143,14.5,0.0,0.0,61,10.400000000000002,0
2020,33,ZH,15,0,4,14.185714285714285,5.671428571428571,7.0,0.0,0.0,61,11.742857142857144,1
2020,34,AG,8,0,2,15.514285714285714,8.185714285714285,11.4,0.0,0.0,61,10.828571428571427,1
2020,34,AR,1,0,0,14.842857142857143,6.328571428571429,16.8,0.0,0.0,61,6.985714285714286,0
2020,34,BE,11,0,3,17.814285714285713,9.1,9.1,0.0,0.0,0,9.5,1
2020,34,BL,5,0,2,15.257142857142856,6.171428571428572,7.9,0.0,0.0,61,4.142857142857143,1
2020,34,BS,6,0,1,16.97142857142857,10.12857142857143,19.0,0.0,0.0,61,6.171428571428572,1
2020,34,FR,3,0,0,18.457142857142856,10.200000000000001,9.6,0.0,0.0,61,12.357142857142858,0
2020,34,GL,1,0,1,14.942857142857141,6.242857142857143,18.4,0.0,0.0,61,14.385714285714286,0
2020,34,GR,4,0,1,10.414285714285715,2.814285714285714,8.3,0.0,33.0,0,7.414285714285714,1
2020,34,LU,9,1,1,14.242857142857144,7.857142857142857,7.6,0.0,0.0,61,16.0,1
2020,34,NE,2,0,1,18.542857142857144,11.1,18.7,0.0,0.0,61,11.799999999999999,0
2020,34,NW,4,0,2,18.8,10.428571428571429,4.5,0.0,0.0,0,12.885714285714286,1
2020,34,SG,3,0,1,15.585714285714285,7.271428571428571,13.9,0.0,0.0,61,14.314285714285715,0
2020,34,SO,3,0,1,17.371428571428574,9.914285714285715,24.6,0.0,0.0,61,15.614285714285714,0
2020,34,SZ,1,0,0,17.95714285714286,9.314285714285715,14.3,0.0,0.0,61,9.657142857142857,0
2020,34,TG,2,0,1,16.97142857142857,9.642857142857142,7.8,0.0,0.0,0,11.857142857142858,0
2020,34,TI,3,0,2,19.657142857142855,13.657142857142857,5.4,0.0,0.0,0,5.3428571428571425,0
2020,34,UR,2,0,1,12.742857142857144,3.6857142857142855,15.1,0.0,0.0,61,14.614285714285716,0
2020,34,VD,9,0,5,17.62857142857143,10.414285714285713,13.2,0.0,0.0,61,9.757142857142856,1
2020,34,VS,4,0,0,11.642857142857142,4.814285714285715,14.2,0.0,0.0,61,9.042857142857143,1
2020,34,ZG,2,0,1,16.1,7.971428571428571,8.4,0.0,0.0,61,7.542857142857143,0
2020,34,ZH,13,0,2,16.571428571428573,7.0,12.2,0.0,0.0,0,12.171428571428573,1
2020,35,AG,7,0,3,16.3,8.8,11.5,0.0,0.0,61,4.1,1
2020,35,AR,1,0,0,15.028571428571427,7.885714285714286,11.2,0.0,0.0,0,10.085714285714287,0
2020,35,BE,10,1,1,18.814285714285713,10.114285714285714,7.800000000000001,0.0,0.0,61,5.914285714285714,1
2020,35,BL,8,0,2,15.757142857142856,7.228571428571429,21.8,0.0,0.0,61,5.3428571428571425,1
2020,35,BS,4,0,0,14.285714285714286,6.5,16.2,0.0,0.0,61,13.985714285714286,1
2020,35,FR,5,0,0,16.285714285714285,8.985714285714286,16.9,0.0,0.0,0,8.27142857142857,1
2020,35,GE,2,0,0,18.385714285714283,12.471428571428572,16.9,0.0,0.0,61,8.7,0
2020,35,GL,1,0,1,14.37142857142857,6.785714285714286,16.5,0.0,0.0,61,11.6,0
2020,35,GR,3,0,1,13.485714285714286,5.542857142857143,12.7,0.0,19.0,61,8.628571428571428,0
2020,35,JU,1,0,0,15.214285714285714,7.857142857142857,8.4,0.0,0.0,0,16.357142857142858,0
2020,35,LU,2,0,1,15.042857142857143,6.8,9.899999999999999,0.0,0.0,61,17.814285714285713,0
2020,35,OW,1,0,0,19.771428571428572,11.614285714285714,16.8,0.0,0.0,61,13.385714285714286,0
2020,35,SG,4,0,2,16.771428571428572,10.457142857142857,6.7,0.0,0.0,0,18.2,1
2020,35,SH,1,0,1,16.02857142857143,7.785714285714286,20.4,0.0,0.0,61,8.314285714285715,0
2020,35,SO,4,0,1,16.071428571428573,8.357142857142858,18.3,0.0,0.0,61,4.857142857142857,1
2020,35,SZ,3,0,1,16.0,7.814285714285715,11.6,0.0,0.0,61,11.685714285714285,0
2020,35,TG,2,0,0,16.67142857142857,7.728571428571429,12.5,0.0,0.0,61,11.700000000000001,0
2020,35,TI,8,0,2,21.3,13.614285714285714,8.9,0.0,0.0,0,9.085714285714285,1
2020,35,VD,8,0,1,17.87142857142857,10.057142857142859,9.3,0.0,0.0,0,13.1,1
2020,35,VS,1,0,0,13.714285714285714,6.042857142857143,12.299999999999999,0.0,0.0,61,6.014285714285714,0
2020,35,ZG,6,0,1,15.757142857142856,7.1571428571428575,11.1,0.0,0.0,61,10.914285714285713,1
2020,35,ZH,14,0,5,17.085714285714285,10.242857142857144,12.5,0.0,0.0,0,9.228571428571428,1
2020,36,AG,5,0,1,10.799999999999999,2.6999999999999997,9.0,0.0,0.0,61,10.37142857142857,1
2020,36,AR,1,0,0,9.642857142857142,2.9428571428571426,24.7,0.0,0.0,61,13.771428571428572,0
2020,36,BE,11,1,7,9.714285714285714,0.6714285714285714,11.5,0.0,0.0,61,13.357142857142858,1
2020,36,BL,1,0,0,10.885714285714286,3.757142857142857,19.200000000000003,0.0,0.0,61,8.971428571428572,0
2020,36,BS,1,0,1,10.385714285714286,2.3000000000000003,9.0,0.0,0.0,61,10.200000000000001,0
2020,36,FR,3,0,0,11.228571428571428,3.4714285714285715,8.7,0.0,0.0,61,20.75714285714286,0
2020,36,GL,1,0,0,9.799999999999999,2.542857142857143,4.0,0.0,0.0,0,10.285714285714286,0
2020,36,GR,6,0,3,6.442857142857143,-1.0999999999999999,13.5,0.0,5.142857142857143,61,9.4,1
2020,36,JU,3,0,1,9.442857142857141,1.1428571428571428,20.8,0.0,0.0,61,8.342857142857143,0
2020,36,LU,10,0,4,9.342857142857143,1.4285714285714286,12.2,0.0,0.0,61,13.457142857142857,1
2020,36,NW,1,0,0,10.328571428571427,3.2,13.200000000000001,0.0,0.0,61,7.6571428571428575,0
2020,36,SG,6,0,1,8.8,1.5,8.0,0.0,0.0,0,7.785714285714286,1
2020,36,SH,2,0,0,9.828571428571427,2.057142857142857,12.399999999999999,0.0,0.0,61,15.828571428571427,0
2020,36,SO,1,0,1,10.114285714285714,2.3714285714285714,9.0,0.0,0.0,61,8.12857142857143,0
2020,36,SZ,4,0,1,7.271428571428571,-2.5,8.1,0.0,0.0,61,7.914285714285714,1
2020,36,TG,7,0,4,10.0,0.6571428571428573,24.7,0.0,0.0,61,8.128571428571428,1
2020,36,TI,5,0,2,14.257142857142858,5.528571428571429,10.7,0.0,0.0,61,10.328571428571427,1
2020,36,UR,2,0,0,6.514285714285714,-2.085714285714286,5.7,0.0,0.0,0,17.085714285714285,0
2020,36,VD,8,0,4,9.9,1.0571428571428572,13.1,0.0,0.0,0,16.02857142857143,1
2020,36,VS,5,0,2,6.371428571428571,-1.3285714285714287,8.299999999999999,0.0,0.0,61,9.814285714285715,1
2020,36,ZG,1,0,1,7.542857142857143,-1.2714285714285716,14.1,0.0,0.0,61,7.3999999999999995,0
2020,36,ZH,11,0,9,9.171428571428573,1.4142857142857144,7.800000000000001,0.0,0.0,0,8.685714285714285,1
2020,37,AG,9,0,6,6.185714285714285,-2.8857142857142857,12.200000000000001,0.0,0.0,0,8.87142857142857,1
2020,37,AI,3,0,2,6.4142857142857155,-1.6285714285714286,12.2,0.0,0.0,61,10.799999999999999,0
2020,37,AR,2,0,1,7.8428571428571425,-0.25714285714285723,21.5,0.0,0.0,61,8.571428571428571,0
2020,37,BE,10,1,4,9.5,2.0714285714285716,13.2,0.0,0.0,61,11.057142857142859,1
2020,37,BL,2,0,2,6.1000000000000005,-0.4714285714285714,8.6,0.0,0.0,61,7.3428571428571425,0
2020,37,BS,2,0,0,6.714285714285714,-1.2857142857142858,16.3,0.0,0.0,61,6.5,0
2020,37,FR,2,0,1,10.357142857142858,3.142857142857143,12.2,0.0,0.0,61,5.2,0
2020,37,GE,5,0,3,10.014285714285714,1.0,10.200000000000001,0.0,0.0,0,10.271428571428572,1
2020,37,GR,4,0,3,5.3,-2.9714285714285715,13.0,0.0,0.0,61,5.028571428571429,1
2020,37,JU,2,0,1,8.528571428571428,1.042857142857143,10.8,0.0,0.0,0,4.985714285714286,0
2020,37,LU,3,0,2,6.700000000000001,-1.2571428571428573,19.0,0.0,0.0,61,13.5,0
2020,37,NE,1,0,0,9.242857142857144,1.257142857142857,16.9,0.0,0.0,61,7.9,0
2020,37,NW,1,0,1,10.014285714285714,2.1571428571428575,12.0,0.0,0.0,61,9.9,0
2020,37,SG,8,1,5,7.757142857142857,-1.5714285714285712,24.299999999999997,0.0,0.0,0,3.7714285714285714,1
2020,37,SH,2,0,0,6.785714285714286,-0.6285714285714287,15.2,0.0,0.0,61,8.542857142857143,0
2020,37,SO,4,0,4,6.314285714285715,-1.542857142857143,8.7,0.0,0.0,61,7.628571428571429,1
2020,37,SZ,2,0,0,7.957142857142857,1.0571428571428572,8.0,0.0,0.0,0,6.357142857142857,0
2020,37,TG,1,0,0,8.928571428571429,0.1857142857142857,15.9,0.0,0.0,0,6.8428571428571425,0
2020,37,TI,5,0,3,14.057142857142859,5.614285714285714,15.7,0.0,0.0,61,9.371428571428572,1
2020,37,VD,10,1,2,9.171428571428573,1.2142857142857142,16.099999999999998,0.0,0.0,61,9.814285714285715,1
2020,37,VS,5,0,2,5.128571428571429,-2.2714285714285714,12.7,0.0,0.0,61,8.0,1
2020,37,ZG,3,0,2,7.385714285714286,-0.48571428571428565,13.4,0.0,0.0,61,14.785714285714286,0
2020,37,ZH,10,0,4,7.428571428571429,0.9999999999999999,15.600000000000001,0.0,0.0,61,8.342857142857143,1
2020,38,AG,2,0,1,9.071428571428571,1.6857142857142857,6.4,0.0,0.0,61,12.714285714285714,0
2020,38,AR,2,0,2,8.971428571428572,1.6142857142857143,10.3,0.0,0.0,0,10.185714285714285,0
2020,38,BE,19,0,7,10.357142857142858,3.3714285714285714,9.2,0.0,0.0,0,12.428571428571429,1
2020,38,BL,2,0,0,6.971428571428571,-0.7428571428571428,25.799999999999997,0.0,0.0,61,11.200000000000001,0
2020,38,BS,7,0,3,7.1000000000000005,-0.5428571428571428,10.0,0.0,0.0,61,10.714285714285714,1
2020,38,FR,2,0,1,9.871428571428572,1.8571428571428572,10.6,0.0,0.0,0,16.9,0
2020,38,GE,4,0,3,13.785714285714286,5.3999999999999995,21.0,0.0,0.0,61,12.257142857142856,1
2020,38,GL,1,0,0,7.942857142857143,-0.48571428571428577,9.2,0.0,0.0,0,12.87142857142857,0
2020,38,GR,3,0,1,5.471428571428571,-2.471428571428571,16.6,0.0,0.0,61,6.171428571428572,0
2020,38,LU,7,0,2,9.228571428571428,1.5285714285714285,10.6,0.0,0.0,0,8.685714285714285,1
2020,38,NE,1,0,0,9.299999999999999,0.8714285714285713,15.2,0.0,0.0,61,9.042857142857143,0
2020,38,NW,2,0,1,10.542857142857143,3.0285714285714285,8.9,0.0,0.0,61,14.028571428571428,0
2020,38,SG,1,0,0,9.085714285714285,1.7571428571428573,15.1,0.0,0.0,61,6.328571428571428,0
2020,38,SH,5,0,2,9.314285714285715,1.3571428571428572,12.6,0.0,0.0,61,8.585714285714285,1
2020,38,SO,5,0,2,8.1,0.5857142857142857,16.3,0.0,0.0,61,12.428571428571429,1
2020,38,SZ,3,0,1,8.071428571428571,1.1857142857142857,8.1,0.0,0.0,0,6.828571428571428,0
2020,38,TG,3,0,1,6.271428571428571,-2.357142857142857,16.5,0.0,0.0,61,11.957142857142857,0
2020,38,TI,5,0,2,12.957142857142857,5.457142857142857,14.1,0.0,0.0,61,12.214285714285714,1
2020,38,UR,3,0,1,6.6000000000000005,-1.842857142857143,24.6,0.0,0.0,61,11.814285714285715,0
2020,38,VD,8,0,4,9.228571428571428,1.042857142857143,11.9,0.0,0.0,61,10.514285714285714,1
2020,38,VS,1,0,0,4.042857142857143,-3.8428571428571425,12.8,0.0,0.0,0,11.042857142857143,0
2020,38,ZG,3,1,1,8.842857142857143,1.2285714285714284,30.4,0.0,0.0,61,7.871428571428572,0
2020,38,ZH,7,0,4,6.885714285714286,-1.8571428571428572,15.0,0.0,0.0,61,17.95714285714286,1
2020,39,AG,6,1,3,6.342857142857143,-1.7285714285714289,10.2,0.0,0.0,61,6.885714285714286,1
2020,39,BE,10,0,5,9.514285714285714,1.9714285714285715,20.1,0.0,0.0,0,12.614285714285714,1
2020,39,BL,3,0,0,7.528571428571428,0.14285714285714277,15.8,0.0,0.0,0,8.828571428571427,0
2020,39,BS,5,0,3,7.228571428571429,-1.5857142857142856,11.7,0.0,0.0,61,13.528571428571428,1
2020,39,FR,3,0,2,9.042857142857143,1.7571428571428573,8.1,0.0,0.0,0,13.299999999999999,0
2020,39,GE,2,0,2,11.085714285714285,4.328571428571428,14.899999999999999,0.0,0.0,61,10.542857142857143,0
2020,39,GR,1,0,0,4.185714285714286,-1.5857142857142856,22.900000000000002,0.0,0.0,61,5.714285714285714,0
2020,39,JU,1,0,1,6.257142857142858,-0.9714285714285714,16.0,0.0,0.0,61,15.0,0
2020,39,LU,11,0,5,6.1000000000000005,-2.1285714285714286,7.6,0.0,0.0,0,11.371428571428572,1
2020,39,NE,1,0,0,10.285714285714286,2.142857142857143,17.2,0.0,0.0,61,9.528571428571428,0
2020,39,OW,2,0,2,9.214285714285714,2.742857142857143,11.899999999999999,0.0,0.0,61,18.614285714285717,0
2020,39,SG,5,0,4,6.8,-1.1999999999999997,5.9,0.0,0.0,0,7.3999999999999995,1
2020,39,SH,1,0,0,8.842857142857143,2.4714285714285715,13.4,0.0,0.0,61,8.657142857142857,0
2020,39,SO,4,0,3,7.028571428571429,-0.4571428571428572,7.9,0.0,0.0,61,16.9,1
2020,39,SZ,1,0,0,9.514285714285714,1.4428571428571428,11.1,0.0,0.0,61,6.228571428571429,0
2020,39,TG,3,0,2,7.114285714285714,-0.01428571428571425,13.2,0.0,0.0,61,7.8,0
2020,39,TI,6,0,3,12.842857142857143,3.6,16.6,0.0,0.0,61,10.942857142857141,1
2020,39,UR,1,0,1,4.171428571428572,-4.3428571428571425,24.9,0.0,0.0,61,17.82857142857143,0
2020,39,VD,8,0,1,9.342857142857143,1.9142857142857144,20.6,0.0,0.0,61,9.057142857142859,1
2020,39,VS,5,0,2,4.357142857142857,-2.9714285714285715,12.4,0.0,0.0,61,8.628571428571428,1
2020,39,ZG,3,0,2,8.571428571428571,-0.18571428571428578,7.2,0.0,0.0,0,6.071428571428571,0
2020,39,ZH,14,0,7,7.1000000000000005,-0.557142857142857,14.1,0.0,0.0,0,10.071428571428571,1
2020,40,AG,5,0,3,3.642857142857143,-4.428571428571429,11.399999999999999,0.0,0.0,0,21.657142857142855,1
2020,40,AR,1,0,1,5.471428571428571,-3.2714285714285714,8.8,0.0,0.0,0,11.72857142857143,0
2020,40,BE,9,0,3,4.228571428571429,-3.2285714285714286,17.0,0.0,0.0,61,8.857142857142858,1
2020,40,BL,3,0,2,3.7857142857142856,-5.428571428571429,5.8,0.0,0.0,0,10.985714285714286,0
2020,40,BS,2,0,2,3.357142857142857,-5.528571428571429,25.8,0.0,0.0,61,11.071428571428571,0
2020,40,FR,6,0,4,5.271428571428571,-2.1142857142857143,22.3,0.0,0.0,0,13.885714285714286,1
2020,40,GE,5,1,1,5.6571428571428575,-3.314285714285714,6.2,0.0,0.0,61,16.785714285714285,1
2020,40,GR,5,0,5,2.1714285714285713,-6.057142857142857,8.0,0.0,0.0,0,13.014285714285714,1
2020,40,LU,7,0,4,5.1571428571428575,-1.442857142857143,17.4,0.0,0.0,0,7.228571428571429,1
2020,40,OW,1,0,0,7.728571428571429,0.2571428571428571,20.3,0.0,0.0,61,11.057142857142859,0
2020,40,SG,4,0,1,1.9999999999999998,-5.7,14.6,0.0,0.0,0,15.228571428571428,1
2020,40,SH,3,0,3,4.728571428571429,-3.4857142857142853,14.8,0.0,0.0,61,17.45714285714286,0
2020,40,SO,4,1,1,3.857142857142857,-4.457142857142857,19.7,0.0,0.0,61,8.157142857142857,1
2020,40,SZ,5,0,3,1.2571428571428567,-6.614285714285714,18.4,0.0,0.0,61,10.271428571428572,1
2020,40,TG,3,0,2,3.2571428571428567,-4.428571428571429,21.200000000000003,0.0,0.0,61,4.457142857142857,0
2020,40,TI,3,0,1,9.185714285714285,1.5714285714285714,5.2,0.0,0.0,0,7.428571428571429,0
2020,40,UR,2,0,0,0.20000000000000004,-8.414285714285715,10.6,0.0,0.0,71,6.914285714285714,0
2020,40,VD,6,0,1,5.914285714285714,-2.3714285714285714,13.1,0.0,0.0,0,9.357142857142858,1
2020,40,VS,8,0,4,-1.3428571428571427,-8.542857142857143,6.5,0.0,0.0,0,5.514285714285713,1
2020,40,ZG,1,0,1,4.514285714285714,-3.628571428571429,16.5,0.0,0.0,61,8.828571428571427,0
2020,40,ZH,13,0,7,3.5857142857142854,-4.228571428571429,22.3,0.0,0.0,61,7.371428571428572,1
2020,41,AG,7,1,4,1.157142857142857,-7.3,6.9,0.0,0.0,0,4.928571428571429,1
2020,41,AR,1,0,0,0.5714285714285714,-8.071428571428571,9.2,0.0,0.0,0,8.071428571428571,0
2020,41,BE,10,0,5,3.414285714285714,-4.114285714285714,24.400000000000002,0.0,0.0,61,4.6000000000000005,1
2020,41,BL,5,0,4,3.1142857142857143,-5.957142857142857,3.7,0.0,0.0,0,9.485714285714286,1
2020,41,BS,1,0,0,-1.1714285714285715,-10.542857142857143,6.9,0.0,0.0,0,11.514285714285714,0
2020,41,FR,8,0,4,1.1428571428571428,-6.042857142857143,9.8,0.0,0.0,61,9.057142857142857,1
2020,41,GE,2,0,2,1.6428571428571428,-5.642857142857143,11.1,0.0,0.0,71,8.5,0
2020,41,GL,1,1,0,1.2285714285714284,-7.242857142857143,9.2,0.0,0.0,0,20.97142857142857,0
2020,41,GR,3,0,1,-1.8857142857142857,-10.357142857142858,9.3,0.0,0.0,71,9.87142857142857,0
2020,41,LU,3,0,3,1.9000000000000001,-6.1571428571428575,7.1,0.0,0.0,0,15.357142857142858,0
2020,41,NW,3,0,1,3.4285714285714284,-5.042857142857143,21.8,0.0,0.0,61,9.171428571428573,0
2020,41,OW,1,0,0,3.0714285714285716,-4.985714285714286,10.9,0.0,0.0,0,8.757142857142856,0
2020,41,SG,5,0,1,0.7285714285714285,-6.971428571428571,9.6,0.0,0.0,0,11.328571428571427,1
2020,41,SH,1,0,0,0.9857142857142858,-5.771428571428571,19.3,0.0,0.0,61,8.842857142857143,0
2020,41,SO,6,0,0,3.3285714285714287,-4.557142857142858,11.6,0.0,0.0,0,5.442857142857143,1
2020,41,SZ,1,0,0,1.542857142857143,-7.885714285714286,10.0,0.0,0.0,0,14.299999999999999,0
2020,41,TG,1,0,1,0.24285714285714283,-7.485714285714286,27.3,0.0,0.0,61,11.142857142857142,0
2020,41,TI,3,0,1,5.785714285714286,-3.457142857142857,22.0,0.0,0.0,61,10.385714285714286,0
2020,41,UR,1,0,1,-1.4714285714285715,-10.442857142857141,8.0,0.0,0.0,0,8.742857142857144,0
2020,41,VD,11,0,4,1.5285714285714287,-7.071428571428571,24.5,0.0,0.0,61,5.671428571428572,1
2020,41,VS,6,0,4,-3.0714285714285716,-9.857142857142858,14.5,0.0,0.0,71,9.0,1
2020,41,ZG,5,0,3,1.8714285714285714,-6.114285714285714,12.2,0.0,0.0,0,8.471428571428572,1
2020,41,ZH,11,0,5,1.042857142857143,-7.128571428571428,12.4,0.0,0.0,61,21.028571428571432,1
2020,42,AG,3,0,3,2.457142857142857,-5.528571428571428,7.9,0.0,0.0,0,2.8428571428571425,0
2020,42,AI,1,0,1,0.7714285714285714,-7.8,8.7,0.0,0.0,71,13.87142857142857,0
2020,42,AR,1,0,0,1.2428571428571427,-6.642857142857143,7.300000000000001,0.0,0.0,0,5.114285714285714,0
2020,42,BE,11,0,8,2.242857142857143,-5.214285714285714,7.3,0.0,0.0,0,8.314285714285715,1
2020,42,BL,4,0,1,-0.0285714285714286,-7.357142857142857,21.8,0.0,0.0,71,10.314285714285715,1
2020,42,BS,3,0,2,0.8857142857142856,-7.028571428571429,13.3,0.0,0.0,0,7.814285714285714,0
2020,42,FR,6,0,3,1.9142857142857141,-5.028571428571429,12.5,0.0,0.0,61,8.928571428571429,1
2020,42,GE,5,0,3,1.5285714285714287,-7.6571428571428575,14.4,0.0,0.0,61,6.557142857142857,1
2020,42,GR,3,0,1,-2.742857142857143,-11.299999999999999,13.7,0.0,0.0,71,4.485714285714286,0
2020,42,LU,5,0,3,0.11428571428571425,-8.27142857142857,14.4,0.0,0.0,61,10.385714285714286,1
2020,42,NE,1,0,0,1.5,-6.128571428571428,16.5,0.0,0.0,0,7.542857142857143,0
2020,42,OW,1,0,1,2.3428571428571425,-6.8,16.1,0.0,0.0,61,8.0,0
2020,42,SG,3,0,0,1.7714285714285716,-7.728571428571428,23.6,0.0,0.0,61,9.185714285714285,0
2020,42,SH,2,0,1,1.2285714285714284,-6.214285714285714,12.8,0.0,0.0,0,9.157142857142857,0
2020,42,SO,2,0,0,0.7428571428571428,-6.4,6.9,0.0,0.0,0,10.828571428571427,0
2020,42,SZ,3,1,1,0.8571428571428571,-7.8,8.200000000000001,0.0,0.0,0,12.957142857142857,0
2020,42,TG,2,0,0,-0.7000000000000001,-8.6,22.1,0.0,0.0,71,10.042857142857143,0
2020,42,TI,5,0,3,4.371428571428572,-2.4428571428571426,16.1,0.0,0.0,61,11.957142857142857,1
2020,42,UR,3,0,2,-3.2714285714285714,-10.842857142857143,11.2,0.0,0.0,71,12.200000000000001,0
2020,42,VD,5,0,3,2.1,-6.042857142857143,11.1,0.0,0.0,61,7.928571428571429,1
2020,42,VS,5,0,0,-1.2,-8.828571428571427,7.1,0.0,0.0,71,9.057142857142857,1
2020,42,ZG,5,0,3,1.2285714285714284,-7.114285714285714,12.8,0.0,0.0,71,5.314285714285715,1
2020,42,ZH,17,1,9,-2.042857142857143,-9.528571428571428,9.5,0.0,0.0,71,14.728571428571428,1
